stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,wheelchair_boarding
ddb7b662-c178-4bfc-ae52-517a3806bb4f,543,Clute Cresent,Clute Crescent,44.33718263,-79.71954061,0,0
c55c341f-892f-4077-906e-5fdfe1ec3af0,547,Marsellus at Mapleton,,44.33921511,-79.72006099,0,0
0facd0f5-2e8b-4fd6-947a-25c10bfd4afe,488,Peggy Hill Team Community Centre,,44.33987811,-79.71668472,0,0
9214b30c-b440-4f5c-b0d9-e6a5d4f088ea,493,Emms Drive,,44.34041427,-79.71421573,0,0
54a556a7-ce1e-47a4-a4cb-075869553708,495,Mapleton at Essa,,44.33954493,-79.71003526,0,0
585f5edc-d5ae-402b-a3d0-88b627a1984b,291,Roberta Place,,44.34205309,-79.70697499,0,0
f59b04a2-782a-4913-ad72-e360e41058fe,305,Harvie Road,,44.34390649,-79.70586621,0,0
83f68f3d-4fe1-4ac8-a420-a8abbc3033da,313,"Essa at Veteran's",,44.34656133,-79.70433311,0,0
488cd401-343a-4027-9bb9-661190a566fa,295,Beacon Road,,44.35114001,-79.70005527,0,0
8393462f-efe2-4140-b5fe-29cb52de4278,983,Loggers Run,Essa at Loggers Run,44.3548817548085,-79.6992157220373,0,0
809e5205-951a-46ad-b76f-8312575a005d,296,Bryne Drive,,44.3576689,-79.69807715,0,0
3b9a3b56-61c0-4b8a-bf6f-8b1278951f58,301,Essa at Fairview,,44.3642077961092,-79.697139692136,0,0
a4ad0ccc-0e07-48e8-b9bb-5cb98bceb965,873,Anne Street,,44.3681091,-79.69473858,0,0
f9ac0598-56f3-4d52-902d-62f10f29a574,817,Burton Avenue,,44.3713116271086,-79.6923760886416,0,0
01f074e0-d572-4866-8306-4082c8bfb8e6,7320,Essa at Allandale Go Station,On Essa at Allandale Go,44.3733914242827,-79.6910479196379,0,0
bf6e7f38-fbd3-410c-bea1-96f725b61391,147,Brock Street,,44.3769033910184,-79.6930328178954,0,0
bb0c7acb-8d14-4172-a811-a58483afde50,115,Brock at Innisfil,,44.3764176960434,-79.6959484619837,0,0
56a713d5-efde-4ef5-ae45-5dbc32281afa,8,Brock Street,,44.37535431,-79.69885335,0,0
6fe0d0d6-da83-4216-9219-e64bd4c66509,21,John Street,,44.37766696,-79.70087481,0,0
7c3bbab8-42c2-4de0-93f7-330ff029a857,29,Vespra Street,,44.37975077,-79.70266864,0,0
8f3200ba-1dba-4cde-9f17-897ffbb3e883,5,Anne at Dunlop,,44.38220464,-79.70471715,0,0
86619d88-c44a-4d92-b4fd-7632b8028b0d,266,Dunlop at Anne,,44.3827458848206,-79.7048845711282,0,0
405e9d3f-48b7-4dc6-a1d3-9f2e9ebd1900,272,Frances Street,,44.38488824,-79.69991235,0,0
addbc1b7-327d-4d96-ab66-432c718a21b0,270,Eccles Street,Parkside Drive,44.38605848,-79.69723418,0,0
eac13741-6a1e-45a6-8e29-c18de64f02f0,275,Dunlop at High Street,,44.3868067495112,-79.6952929911192,0,0
e67f4929-ce78-4af4-9b35-bc5d0e7a5c08,1920,Mcdonald at Owen,,44.3925599314598,-79.6881541841904,0,0
983802d2-2241-46b0-9fc9-d3cf9f0a0046,1890,Mulcaster at Collier,,44.3907431448645,-79.6856035097755,0,0
dfc49002-7d23-4423-9ae4-99be331589ed,194,Poyntz Street,,44.39042963,-79.68326777,0,0
c1cc61fb-c4eb-4ac6-bf47-563811d8e948,186,Albert Street,,44.39104266,-79.67958159,0,0
ef025916-0267-4d7f-b91d-2e6b0de3883f,128,17 Blake Street,,44.39170884,-79.67601842,0,0
a5fec43c-8c1a-453c-8620-6c3dc6974f94,141,St. Vincent Street,,44.39260564,-79.67344728,0,0
7ee3a324-43b0-4180-bf84-5067763d6fae,139,Rodney Street,,44.39346245,-79.67096589,0,0
0a32e866-7a61-4b7b-9ed9-0b53ccb82c47,133,Cook Street,,44.39417028,-79.66891398,0,0
b225934e-1019-4c78-a3f2-75ff00a27446,136,Parkview Center,,44.39522877,-79.66530307,0,0
31d2260b-4093-4859-90cb-b9dc6276a6fb,143,Vancouver Street,,44.3950747,-79.66309055,0,0
f926e036-f8c9-4835-9361-edf70b9f6d49,129,Blake at Johnson,,44.3970299897808,-79.6569521520705,0,0
5b703776-3315-4d7c-bba1-985e1d0591cd,182,Blake at Huron,,44.398449,-79.653186,0,0
f0900873-72a7-4d64-a03c-70b396a17326,184,429 Blake Street,,44.399395,-79.650872,0,0
bc3144a1-409e-40e1-9fef-7464e6dbc0b1,183,Steel Street,Steel Street at Corrinhall,44.40074,-79.651694,0,0
5cb9ec06-b15a-468f-8581-f7b506462d65,414,Johnson at Steel,,44.401289,-79.655784,0,0
b9b09238-288d-4c28-aa8a-554994581002,409,Johnson at Hickling Trail,,44.4038,-79.655301,0,0
a2c6701c-ffa6-41e8-b166-5a93f3ae3f2d,410,Johnson at Mayor,,44.406942,-79.654712,0,0
0b678588-af72-41ca-a29a-818b2e40a068,401,Cheltenham Road,,44.41169531,-79.65379228,0,0
95999699-4769-47ab-a559-cb53188a868b,406,Johnson at Georgian,,44.41529301,-79.65333888,0,0
8e8bf66f-934b-4452-afa2-ea0f04a70451,325,314 Georgian Drive,,44.41637423,-79.65657733,0,0
95173db3-8745-4e45-bef7-63e44983f907,332,Gallie Court at Quarry Ridge,,44.4157759497032,-79.6591837501039,0,0
1df4d317-4cd0-4920-b797-63f4d5ab3ef5,612,RVH Main Entrance,,44.4154789801079,-79.6611757465238,0,0
0397a79e-32bb-45bd-9cb8-411cb09bd8d6,569,RVH Atrium Entrance,,44.414484,-79.663549,0,0
b1a17032-fd80-4dad-b02f-b6880193acb4,607,Victoria Village,Victory Village,44.39089524,-79.69802649,0,0
aeb6c2cd-619c-4c8b-aae3-56437c678f76,696,Barrie Medical Arts,,44.38932298,-79.70403389,0,0
c44f8a26-73e9-42ce-a090-565f23b45933,700,Wellington Plaza,,44.38667327,-79.70698462,0,0
bb3cca0f-cf1a-45a8-aa62-b672d4049d8e,248,Wellington at Donald,,44.384555,-79.706561,0,0
42ef5321-1686-45b3-9e31-d3ee5487324e,894,Edgehill Drive,,44.3868188194525,-79.7094952886996,0,0
323c22f2-748f-43f9-99de-2d5dd62844a6,895,Leacock Drive,,44.38493693,-79.71186572,0,0
4fdc801e-94d8-4da3-9e7b-a57199fb5366,281,Engel Crescent,,44.38339257,-79.71534062,0,0
1245963f-ee71-420e-ae8b-a96c5608551a,324,Eden Drive,,44.38342827,-79.71933538,0,0
db264fa4-db79-470f-ada1-064e4e77ff0d,322,Lewis Lane,,44.38611843,-79.72106688,0,0
90cf11a3-8de9-4c8a-8bb4-4891954431ee,897,Fox Run & Leacock Drive,Leacock Drive,44.38753486,-79.71917122,0,0
6be7de86-9ca0-4ec8-a1d0-39336f660eb5,898,Letitia Street,,44.38991961,-79.72088082,0,0
e85f9f9c-21f7-4521-9a75-103dc81f604c,899,Leacock at Frost,,44.39255316,-79.7226158,0,0
28da20d0-882f-456a-af72-188d6a4e0e77,947,Cundles Road,,44.39616283,-79.72350518,0,0
6adf3ff3-d196-41b3-8c3b-9514395de7e2,230,Burns Circle,,44.39635486,-79.72676632,0,0
b2399ad8-f6bb-4600-b31a-186a86e838c7,242,Longman Drive,,44.39752466,-79.73016723,0,0
163697be-8b6a-4edc-bdc1-7602c408a939,246,Emma King Elementary School,,44.39649,-79.73277125,0,0
530e600d-06c5-485b-b8cc-14cdbadaf527,240,Cundles at Livingstone,,44.3971873317756,-79.7354748668057,0,0
c390689c-c90f-459c-ac9f-6ffffe45335f,457,Delaney Crescent,,44.39850887,-79.73220591,0,0
a89ee150-3903-4bf9-a4cf-972f955ea2b2,470,Livingstone at Sunnidale,,44.40124971,-79.72902032,0,0
dd0ef8c2-f03c-41a0-9e55-0a23bb60ee27,468,Neelands Street,,44.40302252,-79.72606062,0,0
5d25032d-ecc6-4dfb-a5c0-693020fd41cf,451,Livingstone at Anne,,44.40378993,-79.72389526,0,0
3123f5d1-75f5-4b1b-bb07-e4468af089f0,461,Ford Street,,44.40570289,-79.71952208,0,0
720e4171-25b3-4bfb-8845-9a97a59650e5,467,Milne Court,,44.4072344545862,-79.7158145735153,0,0
a5411413-6b66-4a45-8498-65400d2e23ec,463,Kozlov Street,,44.40809146,-79.71265922,0,0
04f19cac-e189-404d-889a-e75ede00748e,454,Wal-Mart Plaza,,44.40887955,-79.71010882,0,0
2d42930b-6d44-4b14-af1f-f495108e10aa,455,Livingstone at  Bayfield,,44.40971361,-79.70817312,0,0
1b51309f-0b37-4380-9954-0fa629eb64e5,449,Stanley Street,,44.41288804,-79.70290207,0,0
2ae48145-5623-435a-8452-8511bf68efbd,926,Marjoy Avenue,,44.42020676,-79.6902143,0,0
47d4880e-2bce-4e36-8e4a-b046f7489d09,927,Osprey Ridge Road ,,44.416625,-79.686737,0,0
9315bbb5-3bb4-4457-be63-9c31ff940a11,224,Cundles at Livingstone,,44.413857,-79.683223,0,0
59c95cb7-14d0-4d53-b246-404752635246,223,Lions Gate ,Lions Gate at Cundles,44.415773267494,-79.6791420685734,0,0
e20daf44-252b-4161-b40b-f958825ae2a3,215,Cundles at J.C. Massie Way,Cundles at Duckworth,44.41633987,-79.67620116,0,0
5d5751a1-5acc-43ef-9c7c-f05ca98a192b,328,Grizzlies Way at Duckworth,,44.410695880263,-79.6728429783532,0,0
dbdd515e-191e-4745-b7c7-ace4de122ef9,335,Georgian College,,44.410379812508,-79.668890868154,0,0
9ea5642c-0f84-41a6-af85-89c9986d216d,941,Grove at Cook,,44.4064604353705,-79.6682759116238,0,0
d057c4dd-d745-4918-8fdb-333fd82798a7,403,Grove at Nelson,,44.4060150245197,-79.6637060769042,0,0
15659b90-88c3-458b-a16a-49028a6610ad,942,Nelson at Steel ,,44.4020750699446,-79.6642157487105,0,0
6586a934-773c-44df-a2c6-de329ce56a05,943,Nelson at Napier,,44.3987305395077,-79.6648657110533,0,0
64f17079-6a5a-4bd2-b03b-dcb8521dd956,944,Napier at Rodney,,44.399412,-79.673344,0,0
f69a6531-28e7-44d0-a1fe-43a7361accb0,583,Penetang at St Vincent,,44.3988565742288,-79.6783561812852,0,0
12adb278-8c2e-4bd0-99a4-731e08143ed6,584,Penetang at Dundonald,,44.3967215357257,-79.6817894090289,0,0
f038c5a6-602b-4f17-b510-e431e8020fff,588,Penetang at Berczy,,44.3949811934619,-79.6845837078696,0,0
efbd737b-8f6e-4e66-a919-61a0dc2b25a3,946,Mulcaster at Codrington,,44.393033,-79.685702,0,0
3abe45ae-f484-4c74-aafc-6e8ec90d6cf6,752,Huronia Medical Clinic,,44.34749335,-79.66391904,0,0
43e0dbaf-4e2f-4410-a53d-a9e6357b079a,513,Huronia Road,Mapleview at Huronia,44.3407190028568,-79.6613567060982,0,0
aec4989f-cfdd-4b91-9a8e-05ce397d1fc6,519,Stunden Lane,,44.34256241,-79.65314658,0,0
09a2dc87-7faf-4b9d-94b6-fc8ffbf37c68,518,Seline Crescent,,44.34367318,-79.64834135,0,0
166eea0f-aba2-4b0b-875b-47f1fb8284a6,965,Madelaine Drive,,44.34473773,-79.64353896,0,0
30ac1087-bc72-47c0-b1e9-60cd62be439b,966,Dean Avenue,,44.3462413790355,-79.6365890874607,0,0
47191f79-33c2-4e1d-ae6d-1d9c95cf86d9,967,Goodwin Drive,,44.34733971,-79.63193984,0,0
adcee94f-fc70-416a-8d4a-15973da8ebb6,954,Yonge at Mapleview,,44.349404,-79.628225,0,0
023e6c7a-2b3f-4a71-9576-2f0b787d3ad9,782,Country Lane,,44.35162742,-79.63273005,0,0
5ef39ebc-b6e7-4b7d-ad51-0df7b02e05b4,783,Esther Drive,,44.35275154,-79.63584556,0,0
7bc26c80-53ed-45f1-a4b0-5f3f0bff5660,784,Yonge at Ashford,,44.354506,-79.640712,0,0
dbc3a7a1-96bd-4978-ba28-73d58ca93359,724,Big Bay Plaza,,44.35587356,-79.64462188,0,0
0aa051ef-864c-45af-9c63-eef12603f906,704,Yonge at Big Bay Point,,44.35662146,-79.646705,0,0
05eb8408-b76c-40c2-bff5-086bf69e9ab1,708,Cox Mill Road,,44.3583975,-79.65077689,0,0
5da748fd-5191-45fe-8613-13956275127b,706,Mill Creek,,44.35967081,-79.65346446,0,0
2ca45f11-ccf3-4649-b827-fa6c2f549b28,710,"D'Ambrosio Drive",,44.3608334,-79.65540499,0,0
b67209fb-07e3-4cc7-af72-94dd2e860c70,721,MacMillan Crescent,,44.36288783,-79.65797763,0,0
dc6672b4-3609-4142-bf3e-2cb90fb4086e,720,Maclaren Avenue,Yonge at Maclaren Avenue,44.364547,-79.660047,0,0
2b15a348-4bea-484e-8262-c05416feedd4,717,Yonge at Little,,44.36649642,-79.66246134,0,0
41665be5-cf97-4568-8aee-18b5c7a34132,711,Foster Drive,,44.36889988,-79.66626824,0,0
17188b61-e2f0-4f2d-a2a4-6dc4808beaa5,715,Yonge at Huronia,,44.37031143,-79.66970478,0,0
b950a321-c224-49b8-a71a-cfe3d02b5c3d,171,Peartree Court,,44.371134,-79.674817,0,0
345e71b2-fb5e-482b-bef8-038cb98e485c,169,Melinda Crescent,,44.371727,-79.6785403,0,0
5e8b00b8-665d-449b-b612-8d111f7e87f9,172,Robinson Street,,44.37155286,-79.68078785,0,0
20e2b740-879c-4a54-85ed-43f6f6347ad3,163,Burton at Bayview,,44.37112665,-79.68556396,0,0
5cc02b9e-7993-40a0-b9e1-194f5468ab54,167,Granville Street,,44.3716525,-79.69052443,0,0
8ce401fb-94e2-4104-b514-47365155c50a,149,John Street,,44.37959209,-79.69351954,0,0
dfbc5d71-ef03-4689-bf14-864d0897f165,152,Victoria Street,,44.38125324,-79.69361715,0,0
649b940f-1488-4b8a-a6f7-48a238d4a3e5,150,Simcoe Street,,44.38510009,-79.69383166,0,0
5e0d8fcc-9160-4697-81cc-125476b57cc9,872,Toronto Street,,44.3862239,-79.69226406,0,0
a1c12170-68e9-4244-b693-7c479ef49838,62,Bayfield at Coulter,,44.399913,-79.699485,0,0
d4fce700-20c3-47f4-ad59-19438b46f5b4,294,Essa at Ardagh,,44.3573986114411,-79.6986073052161,0,0
0f0af101-7f94-4951-8713-608ceabb89a0,307,Loggers Run,,44.3509698866825,-79.7005185419228,0,0
17005fc0-8a46-4d21-94e5-41fe2e12b5dd,847,"Veteran's at Essa",,44.3467173218464,-79.7040699999913,0,0
f8568670-7012-4dd0-896c-68e88d00a490,278,Toronto at Dunlop,,44.3879694871884,-79.6933926459189,0,0
f1391739-0834-4ef2-9b69-c624b9ae098a,276,Dunlop at Eccles,,44.3864231935992,-79.6969184098791,0,0
8658a3ff-bbe8-46ca-a833-30dda9374d08,269,Eccles Street,,44.38553734,-79.69882951,0,0
5a3c8fd7-9c98-4a01-a76b-e2fb533fb8d0,268,Boys Street,,44.38455522,-79.70103279,0,0
156ac415-01bb-4234-bef6-16d334ff98d2,265,Dunlop at Anne,,44.3832618,-79.70394036,0,0
5390ed3f-33b0-4593-829e-96f415a465ea,273,Hart Drive,,44.38210236,-79.7065486,0,0
01dbfb09-ee2a-4f03-94d3-5b6d11d222ae,934,Sarjeant Drive,,44.3777073548858,-79.716491831332,0,0
0f3a48d2-915c-41c8-9a2c-fe34880a78a0,893,Ferndale Drive,,44.376627,-79.719061,0,0
b16202a3-4a6a-423b-b2dd-cb09ba632df3,263,Ferndale at Barrie Operations,,44.3788482329662,-79.7223685548504,0,0
dd77675a-e19b-4b11-bb29-71dbea63c9f6,282,Edgehill at Ferndale,,44.3805708585737,-79.7237618318476,0,0
15f9446c-7360-42c9-98ef-1fb6bb3dd844,285,Jagges Drive,,44.3805823044215,-79.7284221031844,0,0
2da84a3a-cc1f-46d1-8b98-297d844c9485,288,Pringle at Ruffet,,44.3778459289302,-79.7344070304018,0,0
e7bfaa5c-d413-4c95-a550-c4078f2c6176,610,Pringle at Sproule,,44.3747871196799,-79.7312307035959,0,0
73f34633-8e1b-43bb-abfd-66d9dc1af982,626,Sproule at Kraus,,44.3725249533954,-79.7360251709694,0,0
4ae842a8-1d39-4eee-9b2e-6f12d4e3c5af,834,Miller at Dunlop,,44.3659632111935,-79.7319884988957,0,0
b54f0ee1-1c80-4ebc-aabc-efb85b7e2f09,837,Ferndale at Tiffin,,44.3688096821151,-79.7144266547982,0,0
6dc21eb9-7d61-4bff-bc7b-ed7714b9d1c0,839,Manhattan Homes,,44.36602328,-79.71352142,0,0
786c399f-dbdf-4ab2-a71d-d833f6406e7b,840,Bishop Drive,Summerset Drive,44.36128835,-79.71551185,0,0
eaa1bb7a-ee89-45cb-817c-b2f395be3e85,841,Ferndale Woods Public School,Gore Drive,44.35912106,-79.7156525,0,0
12bd8bc1-717a-432a-8930-ebbe93a91b57,842,Ferndale at Ardagh,,44.3551172,-79.71493634,0,0
81befb32-ba58-4644-a6e4-27f867e46f4f,843,Hawthorne and Wildwood,,44.35219286,-79.71402112,0,0
68bde94d-fa94-42fa-8aef-7d23573b3fb8,844,Hawthorne Crescent,,44.350153,-79.711673,0,0
24cdf9e6-b5c4-4518-b16a-8cb667dc0161,845,Cumming Drive,,44.34938384,-79.71030138,0,0
fb361adc-be85-4057-a423-eb57d0fa805b,846,Stroud Place,,44.34750067,-79.70631313,0,0
643e7f42-d9e5-4941-a193-e5ad4c09c2cf,663,"Veteran's at Harvie",,44.3446048703554,-79.7019837619056,0,0
f5cdd0d6-0962-4402-adb3-1e15acb3451f,670,Veterans at Touchette,,44.342022,-79.701425,0,0
4636cf80-8181-499f-a621-a0f9bbd2c488,667,Mapleton Avenue,,44.33988511,-79.70086525,0,0
d035b205-a647-4f25-ac36-c4d74ebf72e2,660,Caplan Avenue,,44.33712995,-79.700329,0,0
d56b8a2d-4365-45f1-bb1a-66bc9ec718a1,537,125 Mapleview Drive West,,44.3328098555094,-79.6959742722496,0,0
e7af63d2-4d38-4fb6-9339-decf8043ca65,527,Canadian Tire Plaza,,44.33345762,-79.69292148,0,0
b0b47316-cc81-47be-8639-35b4d4294e26,529,Bryne Drive,,44.3340497401117,-79.6906619775248,0,0
70163779-9e5f-4b1b-bac8-8766a494bdba,525,Barrie View Drive,,44.33449674,-79.68796346,0,0
2328bf85-a2ae-49e8-b44c-ba073e6e25c6,333,RVH Main Entrance,,44.4152515778096,-79.6593701636416,0,0
453d7409-3a3a-4416-8870-4102a0573eb5,405,Johnson at Georgian,,44.41534493,-79.65353099,0,0
b95145b1-19c4-4ecf-b7f1-8c3612cfefda,413,Steel Street,,44.40119904,-79.65592549,0,0
f9a57323-37ed-4810-b2f2-a5d585562a3a,343,Steel at Blake ,,44.4005061328713,-79.6519216687633,0,0
4ae00aaa-43e8-4e1b-b809-9d02596ec658,911,Lions Gate Centre,,44.3986084698801,-79.6533217819525,0,0
f267f4ba-705e-4113-9dce-030fb164202b,959,Johnson at Indian Arrow Road,Blake at Johnson,44.39634709,-79.65679556,0,0
3ef2c5ef-d471-4acb-8929-1f21202f389c,142,Vancouver Street,,44.39520833,-79.66276119,0,0
713cfaac-fa46-4bb9-b06b-7830af49ecb3,135,Parkview Center,,44.39535416,-79.66558942,0,0
5877aa90-17da-417a-8dab-504b7ad5539f,132,Cook Street,,44.39437145,-79.66869622,0,0
63e41253-4418-41d2-a845-04fa681920a0,138,Rodney Street,,44.39368616,-79.67065032,0,0
13a41de2-b464-4546-8d01-8f603b2f5e29,140,St. Vincent Street,,44.39282082,-79.67315153,0,0
09ecb1d4-a4e5-4174-9851-97060c0ee077,185,Albert Street,,44.39129636,-79.67919255,0,0
6e6c9a3c-0106-4747-9baa-00e4575fdc93,193,Poyntz Street,,44.39053749,-79.68288564,0,0
cc12b819-7067-4bd6-ab67-9ea3b9dc2697,6,Anne at Dunlop,,44.38162231,-79.70452881,0,0
86c36df6-e79a-4053-9cc9-1d7e9a980bec,19,George Street,,44.38089799,-79.70392712,0,0
bc9856ff-0f87-43bb-8e99-139a68c3d98d,30,Victoria Street,,44.37892344,-79.70222961,0,0
9c90c892-a267-4989-b758-b6f965aa29f9,22,John Street,,44.37787921,-79.70133002,0,0
1faf0f0e-1bf8-45d3-a75a-fc18b9e6b8d7,7,Brock Street,,44.3757131323644,-79.6996274411456,0,0
d0e03be2-cc1e-4a25-895d-1f476da4f082,114,Brock at Innisfil,,44.3763282626631,-79.6959002000811,0,0
008d87ff-061a-40ab-a286-0b1b2f4349ef,293,Essa at Anne,,44.36787963,-79.69510843,0,0
f637df9e-51dc-47a2-b9ac-bca8f7bf9550,289,Barrie Curling Club,,44.366855,-79.69581395,0,0
3eb9dd94-cc69-4d72-bd9f-aa3880e63f42,300,Essa at Fairview,,44.36530952,-79.69690293,0,0
3d48c0f0-384c-4225-8c83-4230f1d84c9e,306,Loggers Run,,44.35499844,-79.69942096,0,0
3e2bfc2e-5026-4e88-aee8-36715f40c3fd,312,"Essa at Veteran's",,44.3470952,-79.7043273,0,0
2eaba6ee-76b0-4149-adb3-80ca3454cc2e,304,Harvie Road,,44.34432976,-79.70590984,0,0
5d39297a-5d0c-4a94-9fd0-bcbaedb28950,290,Roberta Place,,44.34217844,-79.70716838,0,0
87c110a9-994e-4efe-bf34-d6d8c9c1e6bc,494,Mapleton at Essa,,44.33965923,-79.70998171,0,0
9ec2192a-f4d4-4eca-ab25-688409cabd5e,492,Emms Drive,,44.34062273,-79.71360782,0,0
76088eca-e611-4afc-80ed-5fdeea4b7d1c,487,Peggy Hill Team Community Centre,,44.33993688,-79.7171497,0,0
7e8aeeba-f40a-4852-b578-ccae55eaaeab,540,Bibby Court,,44.33854098,-79.72003714,0,0
f3e9a88f-2957-4463-9990-472b103fd2b9,546,Farmstead Crescent,,44.33625379,-79.71945808,0,0
f33ff9e5-febf-4504-9555-6423e3c038eb,541,Churchland Drive,,44.33385271,-79.72055565,0,0
0fb4cd52-28f3-4632-aded-587a65414ec2,544,Downing Cresent,Downing Crescent,44.33161711,-79.72428821,0,0
d6e0a73d-b34f-4ea8-9d79-45a9e5717797,551,Sundew Drive,,44.32871691,-79.72534005,0,0
177f332d-6786-417e-9343-a62a750efb4b,550,Marsellus at Mapleview,Mapleview or Bear Creek,44.32671816,-79.72481436,0,0
66d29558-85bb-471f-9ccf-7fa180591b18,472,Lougheed at Mapleview,,44.32473266,-79.7290948,0,0
788a9691-da38-4838-a227-81a3c0ea746d,48,Lougheed Road,,44.3218044,-79.72753192,0,0
fcc5e058-0d12-4a68-9fca-418318eac62c,50,Rundle Cresent,Rundle Crescent,44.32258387,-79.72355319,0,0
6ad9eefc-405c-4a38-b40b-8d74d8b2bea6,45,Athabaska at Essa,,44.32207598,-79.72029115,0,0
92ac916f-cbd8-40bb-b511-b3cee0ad4d4e,298,Dunn Street,,44.32445589,-79.71713784,0,0
16b62560-114b-41cf-8b66-bb99569c1291,292,Ecole Romeo Dallaire,,44.326568,-79.715909,0,0
0015519e-7548-4659-adfe-28cdf6372e9f,870,Mapleview at Essa,,44.329028,-79.712884,0,0
0e84e607-56d1-474f-8154-a606ca62e00b,531,Hollyholme Farm Road,Holyholmfarm Road,44.32980473,-79.70927336,0,0
f6e2aa7d-52dc-4eff-94d3-5c42b996f618,534,Reid Drive,,44.33089332,-79.70430153,0,0
4ca77630-17ba-42f1-9f22-983fb6264812,539,"Mapleview at Veteran's","Maplview at Veteran's",44.33201262,-79.69937219,0,0
0c7ae08a-cbf8-43ec-956b-dfb520203c70,510,Mapleview at Chef,,44.349738,-79.621282,0,0
12963efa-23fd-4c7d-bbd6-ee8b792e778f,515,Royal Jubilee Drive,,44.35106978,-79.61566371,0,0
512d959e-d636-4a52-b08f-a0117f84c1a0,596,Mapleview at Prince William Way,,44.3519640101919,-79.6119753638321,0,0
0842de33-bcdf-4bf6-b971-ced77a2232a7,602,The Queensway,,44.35490312,-79.611327,0,0
85902fb4-63b9-496a-a38b-8790d0776ebb,595,Prince William Way at Empire,,44.359826,-79.612888,0,0
31a8e5ba-3565-48a7-b3b9-dee8b3648dc1,600,"Sovereign's Gate",,44.36201245,-79.61448897,0,0
d93d594d-bd05-4aa6-a9d6-cbad23100ea9,121,Royal Park Side Drive,,44.36280583,-79.62251539,0,0
32b8c459-3a9d-4ce4-87c0-d559dfca4292,117,Hurst Drive ,Big Bay Point at Hurst Drive,44.3605720615728,-79.632372387193,0,0
ebc15bdc-d667-4a12-a3de-6ae5df11a760,802,Grand Forest Drive,,44.35978883,-79.63587599,0,0
eb78545f-59af-4fd0-87ea-0fcbf76c8300,972,Big Bay Point at Dodson,,44.358631,-79.641179,0,0
91613b13-75cc-4394-b3b9-01deb7127e07,774,Yonge and Big Bay Point ,Yonge at Big Bay Point,44.3569027994217,-79.6489913552398,0,0
f54f5448-7cf9-41c2-b6c8-238492df139c,878,Leggott Avenue,,44.35468509,-79.65888611,0,0
776e0b62-336a-4fe6-bd7f-1efde2710f45,879,Willow Landing School,,44.35403734,-79.66165791,0,0
e5decc9f-79a2-4ec1-a8ad-63553399a2e5,751,Big Bay Point at Huronia,,44.3533394082488,-79.6645142401895,0,0
cafe905e-4148-412e-a6a0-558397a44c15,124,Welham Road,,44.35102962,-79.67045613,0,0
351f8a0a-d743-430b-a4b5-8628d0c8c097,678,Ellis Drive,,44.34842448,-79.67003749,0,0
f9877cee-3584-4be8-993e-63c0230eb55d,672,530 Welham,,44.3420197,-79.67023057,0,0
09f7659f-248c-4cc4-822b-5b41056d15cb,681,Welham at Mapleview,,44.3391853,-79.67000379,0,0
7e13e6ec-f5f7-4c92-a2e1-5dab03b308fb,932,Hooper Road,,44.33673653,-79.66942321,0,0
c26e82c9-fd1f-47d6-a4b9-e5770eed5bd8,933,Saunders at Welham,,44.334277023928,-79.6689778369056,0,0
03818cfd-0bcd-4c74-b67e-46325a8f5216,756,Hooper Road,,44.33312923,-79.67365255,0,0
ff50f99f-b920-461a-a972-816384a2b89f,757,Saunders at Bayview,,44.332292,-79.67729778,0,0
535e9f38-a7af-4e08-8583-0062d8a6b42d,97,Bayview at Mapleview,,44.3366427324201,-79.678668658654,0,0
48c09452-0884-49e6-b036-c2ef19506f0e,736,North Village Way,,44.34150661,-79.67819993,0,0
8fcbb3ea-0f10-4eb1-a487-6bfeb55c2a40,90,Churchill Drive,,44.34321618,-79.67807608,0,0
442a4b85-e70a-4af3-b6e4-7b84fb7f074e,968,Barrie Primary Care Centre,Barrie Primary Care Campus,44.34727521,-79.67911743,0,0
73295e12-0043-4f40-8039-7f4cb77b58bc,8300 ,Little at Carol,,44.361506,-79.68565,0,0
bdbbb8d3-ff07-4cb0-8e2d-0b12533f13a0,95,Bayview at Little,,44.36257539,-79.68353462,0,0
60e262fa-1f33-4af2-8475-178f7275ff63,102,Springhome Road,,44.366635,-79.684603,0,0
5ca2ffc9-1a24-460f-a301-9bb86cf6b916,54,Brooks Street,,44.3679347257575,-79.6871645562151,0,0
acb280c8-7766-4297-ba76-2f9dee43654c,56,Marshall Street,,44.36791498,-79.68976011,0,0
02813242-1148-4ee0-a01f-a3c73063962d,55,Innisfil Street,,44.36789835,-79.69228549,0,0
2986328b-7538-4c7e-9ec7-747bd345bd28,386,Innisfil at Essa,,44.36995142,-79.69299401,0,0
fc8198e6-7bf8-41bb-9d94-aa65a0ebdd87,71,Bayfield at Livingstone,,44.41032007,-79.7081283,0,0
0f65adf1-dde8-4348-9284-99a4ca9523f5,5580,Mulcaster at Codrington,,44.3939299412861,-79.6855502681359,0,0
64c09423-7c1f-4218-895d-1047a3e5d04d,587,Penetang at Berczy,,44.3948752195095,-79.6844962419047,0,0
64ffd9bd-cecd-4b99-9fc3-4d21ac229d17,585,Dundonald Street,,44.39663299,-79.68163124,0,0
75b71486-6a13-4676-b547-3433a23b6ffc,586,Penetang at St. Vincent,,44.3987596,-79.67817368,0,0
